아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
mjjj******,,24.03.27,곤색,free,생각보다 커요,아주 만족해요,화면과 비슷해요,161cm,55kg,상의 55,"생각했던 사이즈보다 조금 크긴 했는데 여유 있어서 오히려 더 손이 자주 가네용 ㅋㅋ 벌써 몇 번이나 입었는지 모르겠어요,, 네이비 블루종이랑 입어도 찰떡 ! 착용감이 편해서 출근할 때도 휘뚤마뚤 입어줄 것 같아용 💛"
tte8jirt,,24.03.23,오트밀,free,생각보다 커요,보통이에요,화면과 비슷해요,161cm,48kg,상의 55,딱 편하게 입을 수 있는 옷 필요해서 하나 샀는데 만족 중입니다 근데 자칫 잘못하면 후줄근해 보일 수도 있을것 같아요 되게 얇은 재질이라 지금보다 날이 따뜻해져도 계속 입고 다녀도 괜찮을것같아요
9yorq2gN,,24.02.28,오트밀,free,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,64kg,상의 66,"자수디테일이 이쁘고 시보리(?)가 짱짱해서 좋아요
품도 적당해서 데일리로 입기 좋을 것 같아요 지금날씨에 패딩안에 입다가 날 따뜻해지면 이거하나 입고 나가면 될 것 같아서 봄까지 잘 입어지겠어요"
Eeeee_,상위 1%,25.01.07,오트밀 (기모ver),free,생각보다 커요,보통이에요,화면과 비슷해요,158cm,49kg,상의 44,"화면 그대로 밝은 오트밀 컬러라 얼굴 환해보이고 좋은데, 적당한 오버핏인 것도 다 좋은데 팔 부분이 좀 부해보이는 핏이에요. 얇은 기모라 추워서 한겨울에는 안에 잘 껴입어야해요. 가격에 맞는 걍 휘뚜루마뚜루 막 입을 맨투맨인 것 같아요"
T26WDqWA,,25.01.04,메란,free,생각보다 커요,아주 만족해요,화면과 비슷해요,160cm,52kg,상의 66,"최근에 산 상의 중에 제일 마음에 들어요 🤍
맨투맨은 어벙해보이고나 어깨선 때문에 실패 잦아서 인터넷으로 원래 안 사거든요.. 싸서 걍 속는 셈치고 샀는데.. 
곤색? 남색? 바로 주문 들어갑니당"
nWYcDE0r,상위 5%,24.12.14,곤색 (기모ver),free,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,51kg,상의 55,"가격이 착해서 기대없이 주문
받고 쫀쫀하고 부드럼 촉감에
넘 맘에 들었어요 
161. 55사이즈에 살짝 여유핏
날씬해보이는 예쁜 옷이네요
오트밀도 주문합니다
판매자님 ~~번창하세요!!"
mo04***,상위 25%,24.12.11,곤색 (기모ver),free,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,71kg,상의 77,휘뚜루마뚜루 데일리템이에요! 가성비 있는 맨투맨이고 안에 기모도 있어서 부드럽고 꽤 따뜻합니다! 안에 흰티 같이 입어도 예뻐용! 그리고 고양이도 좋아해여
행복해달,상위 10%,24.12.11,곤색,free,정사이즈예요,보통이에요,화면과 비슷해요,168cm,55kg,상의 66,"거울이 많이 더럽긴 하지만😅
어머니 편하게 입으시라고 산건데 옷은 가성비 좋은 것 같아요! 
저는 상의 55반정도 입는데 잘 맞았습니다
저는 더 오버핏일 줄 알았는데 적당한 오버핏이었어요
어머니가 배 많이 나온 88이셔서 너무 오버핏이면 오히려 더 부해 보이는데, 어깨선도 많이 안내려오고 적당히 정사이즈로 잘 맞는 것 같아서 좋았습니다ㅎㅎ
어머니도 마음에 들어하셔서 오트밀 기모로 바로 재구매 했어요:)

다만 기본 제품은 생각보다 많이 얇아서 겨울에 입기에는 무리가 있을 것 같고 늦봄가을 정도에나 입을 수 있을 것 같아요..! 지금 같은 계절에는 기모로 추천드려요~"
시봉,,24.12.04,오트밀 (기모ver),free,정사이즈예요,보통이에요,화면과 비슷해요,167cm,61kg,상의 66,생각보다 엄청 얇아요! 기모 있는데도 손비침이 살짝 있는 정도? 너무 두꺼운 느낌은 싫어해서 괜찮지만 겨울에 입기에는 좀 추울 수 있을 것 같아요. 안에 내의 입고 입으려구요
sjwqdXEP,상위 10%,24.11.30,메란 (기모ver),free,생각보다 커요,아주 만족해요,화면과 비슷해요,158cm,45kg,상의 44,기모 없는거로 남색 샀었는데 핏이 너무 예뻐서 기모버전으로 회색도 샀습니다! 디자인은 똑같고 예쁜데 기모라 그런지 기모 없는 거보다 입으면 좀 많이 커보여요😅 그래도 엄청 따뜻하고 예뻐서 많이 입고 다닙니다 완전 만족해요👍👍
V20ziwUi,상위 25%,24.11.29,곤색 (기모ver),free,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,62kg,상의 55,색이 너무 맘에 들어서 샀습니다! 색도 그렇고 다 이쁜데 역시 어깨선이 내려와 있어 그런지 어깨가 좀 넓어보이긴 하네요! 그래듀 따숩고 이쁩니당!
wMvU4Wvf,상위 5%,24.11.23,오트밀,free,생각보다 커요,아주 만족해요,화면과 비슷해요,165cm,52kg,상의 55,"오트밀에 브드러운 브라운색상이 들어가서 가을가을하기 딱 좋아요. 받았을때 커보였는데, 입어보니 길이감도 적당하고 여리여리 핏이 나오네요. 소재도 두껍지않어서 부해보이지않아요. 겨울엔 얇은 기능서 히트텍안에 입어주니 춥지도 않아서 4계절도 가능 할 것같 아요"
kVHgQm9c,상위 5%,24.11.20,곤색,free,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,64kg,상의 66,배송도 빠르고 입지마자 너무 편해서 좋았어요 길이 잘 맞고 편하고 촉감도 좋아서 계속 손이 가네요 열심히 입어서 보풀이 조금 생길 것 같지만 엄청 자세히 안보면 크게 티 안나요 앞으로도 열심히 입다가 다른 색도 사러올 것 같아요
iwOnMBz2,,24.11.13,곤색 (기모ver),free,정사이즈예요,보통이에요,화면과 비슷해요,163cm,51kg,상의 55,"얇은 속기모로 불편하지 않고 따뜻하게 입을 수 있을것같고, 많이 큰 박시핏은 아닌것같구 적당하게 편하게 입기엔 좋을것같아요!

싼가격에 만족합니당"
tn73**,상위 1%,24.11.13,곤색 (기모ver),free,생각보다 커요,아주 만족해요,화면과 비슷해요,155cm,52kg,상의 55,"생각보다 크고 얇은데 기모도 들어있어요
지금 같은 날씨에 하나 입고 겉옷 입으면 좋을거 같아요 밑에 시보리도 너무 짱짱 하진 않고 루즈합니다 퀄리티 만족해요 휘뚜루 마뚜루 입을 수
있어요"
사당자취생,상위 5%,24.11.13,곤색,free,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,53kg,상의 55,"아주아주 무난한 맨투맨이에요
굉장히 얇고 부드러운 편이고요
핏도 그냥 평범한 맨투맨인데 다만 아주 얇다는 점..?
아무튼 평범하고 좋아요~ 만족합니다!"
9vwcZpQC,상위 5%,24.11.07,곤색 (기모ver),free,정사이즈예요,보통이에요,화면과 비슷해요,164cm,48kg,상의 55,"기모 추가했더니 부드러워서 좋아요 색깔도 맘에 들어요 근데 생각보다… 핏이.. 이상해요…! 밑에 쭈리가 힘이 하나도 없어서 입으면 아래가 퍼지면서 상체가 종 모양…? 처럼 보여요…! 그리고 엄청 얇아서 한 철 입으면 바로 잠옷행일 것 같은 느낌? 저렴한 편이라 큰 기대는 안 하긴 했는데… 그래도 한 철 편하게 입을 것 같아요

+) 좀 입어보니까 편하고 무난하게 입기 되게 좋네여 만족만족"
w0nday,,24.10.23,오트밀 (기모ver),free,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,46kg,상의 44,배송도 원하는 날짜에 와서 바로 입을 수 있었습니다. 감사합니다!! 😀 옷은 화면과 같이 핏이 깔끔해서 너무 예뻐요🤍 이 가격에 이 퀄리티면 너무 괜찮은 듯! 재구매의사 100% 좋은 상품 감사합니다👏🏼
BqggqUbh,상위 5%,24.10.19,곤색,free,생각보다 커요,보통이에요,화면과 비슷해요,160cm,70kg,상의 77,지금 같은 날씨에 딱 입을옷이 없어서 디자인도 이쁘고 사이즈도 좋길래 구매 했습니다!사이즈는 생각보다 큰데 저는 평소에 오버핏으로 입고다녀서 딱 좋았어요 디자인도 이쁘고 지금같이 애매한 날씨에 딱입니다! 옷도 가볍고 생각했던것보다 더 마음에들고 이뻐요!
jac0****,,24.10.17,오트밀,free,생각보다 커요,보통이에요,화면과 비슷해요,155cm,50kg,상의 55,"요즘 같은 간절기에 입기 좋은 너무 두껍지 않은 티를 사고 싶어서 구매했어요!! 
일단 포장을 뜯었을 때 저렇게 꾸깃꾸깃하게? 옷이 들어있어서 기분이 좀 그랬지만(쇼핑몰 알바 경험이 있어봐서 알지만 검수를 꼼꼼히 안한다는 거겠죠?) 옷 자체에 문제는 없었어요! 냄새가 좀 났는데 빨면 사라질 것 같네요
멜란지 색, 디자인 무난하고 괜찮았구요 좀 오버핏으로 나온 거라 길이도 조금 길고, 가오리 핏이라 품도 좀 커보여요 그래두 요즘 날씨에 입기 좋아요!! 가성비 간절기 티 원하시는 분 구매하세요!!"
LDJfrvB6,,24.10.16,메란,free,정사이즈예요,보통이에요,화면과 비슷해요,160cm,55kg,상의 55,딱 제가 원하던 맨투맨이에요! 요즘 같은 가을 날씨에 입기 딱 좋고 재질도 기모나 안감이 없을뿐이지 소매도 나름 짱짱하고 싼티나지 않는 기본 맨투맨이에요 :) 색깔별로 쟁여두고 싶네요ㅎㅎ
SHIM.salt,상위 5%,24.10.16,곤색,free,생각보다 커요,아주 만족해요,화면과 비슷해요,168cm,57kg,상의 55,"저렴한 가격에 구입했는데 재질이 부드러워서 배송받자마자 입어보고 너무 만족했습니다!
생각보다 사이즈는 넉넉? 루즈한 핏이라 좀 더 편하게 입을 수 있을 것 같네요~
요즘 입기 딱 좋은 두께라 더 좋아요!!"
tXAIIZuz,상위 25%,24.10.05,오트밀 (기모ver),free,정사이즈예요,아주 만족해요,화면과 비슷해요,156cm,54kg,상의 55,"금방 추워질거같아서 기모 ver 했는데 
두껍한 기모 맨투맨 느낌이 아니라서 
지금 입기 좋을거같아요 
기모라서 촉감 좋아요 
자수도 고급스럽고 예쁩니당"
f1**,,24.10.05,메란,free,정사이즈예요,보통이에요,화면과 비슷해요,170cm,63kg,,재질이 부드럽고 두께는 얆은 편이에요. 지금 입기에 좋고 겨울에 입기에는 추울것 같아요. 색상은 화면과 같아요. 가격 대비 추천해요.
mina******,,24.10.02,오트밀,free,생각보다 커요,보통이에요,화면과 비슷해요,158cm,50kg,,자수도 나름 깔끔하거 마감도 잘되어있는데 엄청 얇아서 여름면티랑 재질에 별차이가 없어요 당장 다음주부터는 이것만 입기엔 좀 추울거예요
YZ3Y9dTJ,,24.01.11,곤색 (기모ver),free,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,58kg,상의 55,"안에가 기모라서 따땃해요 저는 안에 이너티 입고 입어서 추운 겨울에 따뜻하게 입을슈 있었습니다!
요즘 상의들이 전부 짧게 나오는데 저는 짧은걸 싫어해서 이 맨투맨을 삿는데 너무 잘산것같아요 엉덩이를 덮고 적당한 시보리에 핏이 너무 이쁩니더 !!!"
juky******,,23.12.26,오트밀 (기모ver),free,정사이즈예요,보통이에요,화면과 비슷해요,163cm,49kg,상의 44,"다른것보다 문구 자수 퀄리티가 좋아서 맘에 듭니당>_<
그리고 생각보다 많이 얇아요 ㅋㅋㅋ
얇은 티에 얇은 기모가 있어서 부들부들 좋고 
박음질도 꼼꼼하게 잘 되어있어서 맘에듭니당 세일가격에 구매해서 좋아요♡"
fhsvPNxe,상위 10%,24.12.02,메란,free,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,51kg,상의 55,휘뚜루 마뚜루로 입을려고 샀는데 진짜 너무 잘 산거 같아요 !! 너무 만족합니다 !!! 예쁘고 일단 가벼워요!! 그리규 진짜 색깔도 제가 원하는 딱 그색이어서 너무 만족해서 입었습니다 !! 옷 바쳐입기가 편하구 캐주얼 해서 예빠요👍👍만족합니다
CMmOZxyT,,24.10.27,오트밀 (기모ver),free,정사이즈예요,보통이에요,화면과 비슷해요,160cm,45kg,,"기모가 들어간거 치고는 얇은 편인거 같아요...옷안에 손을 넣으면 기모인데도 손 형태만 비쳐서 보이는게 아니라 손 색까지 은근히 비치더라고요🥲 디자인이랑 색감은 완전히 마음에 들었는데 조금 아쉬웠어요.
(옷도 2번밖에 안입었는데 뒤쪽에 보플이 생겼어요..😢)"
멍후추,상위 5%,24.10.23,곤색,free,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,52kg,상의 55,"말해뭐해 이건 상체 자신없는분들이입으면 날씬해보임 저도 그래서 샀음용 
색도 사진이랑 똑같고 핏도 똑같아요
길이감도 모든여자들한테 딱 어울리는 길이..
맨날 입을거같아요"
GUcIbMcz,상위 15%,24.10.15,곤색 (기모ver),free,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,65kg,상의 66,"기모로 선택했는데 생각만큼 부들부들 조아용 굿굿
엄청 두꺼운 기모도 아니었구 바람 마니 부는 가을이나 위에 머 걸치고입기 딱 조은 옷!! 165/65정도인데도 부해보이지 않고 딱 이뻐요 항상 여기 옷 다 사이즈도 안작고 입어도 이뻐서 자꾸 손이 가네용ㅎㅎ 
적게 일하구 많이 버세요 사장님🫶"
sJGpmglc,상위 30%,24.10.14,오트밀,free,정사이즈예요,보통이에요,화면과 비슷해요,164cm,63kg,상의 66,베송이 빨리왔어요 제가 목이 짧아서 좀 답답한 느낌은 있고 기장도 좀 길긴하지만 안감이 부드럽고 사이즈는 맘에 들어요ㅎㅎ 맨투맨은 오랜만에 사는데 무난한 디자인이라 잘 입을 것 같아요
차차님,상위 15%,24.10.13,곤색,free,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,54kg,상의 55,"색별로 살껄 후회하고 있어요!!!
보돌보돌 하고 편하고 예쁘고 다했어요
엄청 크지도 않아서 더 예쁜 것 같아요
기장감도 짧지도 길지도 않은 적당함이라 너무 편하게 입고 있숩니당"
qCPCkNQF,,24.10.10,오트밀,free,정사이즈예요,보통이에요,화면과 비슷해요,162cm,63kg,상의 66,"지금 입기 딱 좋아요
몸에 열 많은 편이라 단독으로 입으면 실내에있으면 좀 더운가? 싶고 야외에선 딱 좋음
두께도좋고 시보리도 너무 짱짱하지않고 길이도 적당하고 핏 맘에들어요 곤색 하나 더 살거예요"
mHmQgVY8,상위 15%,24.10.04,오트밀,free,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,48kg,상의 44,"아 진짜 너무너무 예쁜데요 이 가격에 이 퀄리티 미쳤어요,,, 가을 옷이 너무 없어서 샀는데 진짜 생각도 못했지만 너무 예뻐요 색감도 화면이랑 그대로라서 오트밀로 구매하길 너무 잘한 선택이네요"
육쌈냉면,상위 25%,24.09.24,곤색,free,정사이즈예요,아주 만족해요,화면과 비슷해요,156cm,48kg,상의 44,"이 가격에 이런 퀄리티 진짜 말도 안된다고 생각해요ㅠㅠ
일단 옷 까끌거리지도 않고 너무 두껍지도 않아서 환절기인 지금 입기에 딱 좋구요!!
옷에 레터링(?)도 부담스럽지 않아서 언제 어디서든 가볍게 입기 너무 좋은 옷이예요
핏도 너무 부해보이거나 딱 붙지 않고 적당히 예쁜 핏입니다"
PIEDUhDs,상위 5%,24.09.06,메란,free,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,기본 아이템이라 별 거부감 없이 만족스럽습니다 총장이나 팔길이 모두 표준으로 좋아요 색상은 기본색상 그레이라 생각하심 되고 많이 두껍지도 얇지도 않아서 입을수 있는 기간이 길것 같습니다
4eoQ5xfe,상위 15%,24.08.28,곤색,free,정사이즈예요,아주 만족해요,화면과 비슷해요,153cm,46kg,상의 55,생각보다 얇고 재질이 보드랍고 좋아요! 지금 입긴 덥겠지만 9월 중순만 돼도 단독으로 입고 다니면 딱일 것 같아요 원피스 위에 걸쳐입기도 좋고 하의 색상매치 하기도 편할 거 같네용 여리핏 만들어줘용
sjwqdXEP,상위 10%,24.05.05,곤색,free,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,45kg,상의 44,딱 제가 원했던 찐한 남색이고 편해서 엄청 마음에 들어요😆 오버핏이고 팔도 길어서 입었을 때 되게 귀여워요! 얇아서 지금 입으면 딱 입니다😊
jm0fo8VM,,24.04.18,메란,free,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,54kg,상의 55,"화면과 똑같습니다! 봄에 입기 너무 좋고, 에어컨 빵빵한 사무실에서 입기에도 너무 좋아요! 심지어 맨투맨인데 데일리해서 일터에 입고 다녀도 좋아서ㅎㅎㅎ 색깔별 다 구매중ㅎㅎㅎ(근데 재입고 예정 떴어요 흑흑)🤭🙏🏻 기장도 긴 편이라 크롭 아니여서 또 편함... 너무 좋아용 가성비도 짱"
emwelCSa,,24.03.08,오트밀,free,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,62kg,상의 55,오트밀 색이 아주 예뻐요. 날이 따뜻해지면 입고다니기 좋을 것 같아요. 그리고 안에도 까슬까슬하지 않아서 마음에 들어요. 데일리로 무난하게 입을 것 같아요.
nWYcDE0r,상위 5%,24.12.18,오트밀 (기모ver),free,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,51kg,상의 55,"곤색 구매 후 옷 맘에 들어
오트밀도 주문했어요
따뜻하고 가볍고 촉감도
좋아 패딩 안에 입기 편해요
55사이즈엔 넉넉핏 
예뻐요~~~~^^"
dn7q******,,24.12.04,곤색,free,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,49kg,상의 55,길이가 살짝 길었지만 디자인이 너무 예쁘고 딱 화면과 비슷한 색상이라 너무 좋았고 특히 보들보들하고 오버핏으로 입었을 때 너무 예뻤어요 다른 색으로도 구매하고 싶은 마음!!
TQRiPTPR,상위 15%,24.11.30,오트밀 (기모ver),free,정사이즈예요,보통이에요,화면과 비슷해요,156cm,50kg,상의 66,편하고 너무 이뻐요~ 기모도 있어서 너무 따뜻해서 지금 시기에 입기 딱 좋아요. 화면이랑 똑같고 예뻐서 다른 색까지 모두 구매 생각 있습니다~
pGAN7JyT,,24.11.29,오트밀 (기모ver),free,생각보다 커요,보통이에요,화면과 비슷해요,160cm,60kg,상의 66,생각보다 얇아요 그래도 이 가격에 이 핏이면 괜찮은거 같아요 잘 샀어요 ㅎㅎ 편히 잘 입을 듯요 기모도 엷고 무엇보다 색상이 너무 예뻐요
6CASyQo4,상위 25%,24.11.28,메란 (기모ver),free,정사이즈예요,보통이에요,화면과 비슷해요,158cm,47kg,상의 44,"두꺼운감은없고 얇은 맨투맨이에요!! 안에 가볍게입고싶으면 괜찮을듯??? 그래도 기모라 따뜻한편이긴 한거같습니다
금방 늘어날수도 있겠지만,, 출근룩으로 막입기엔 좋아보여요^)~!!"
9y5mSBDx,,24.11.26,곤색,free,정사이즈예요,보통이에요,화면과 비슷해요,160cm,60kg,상의 66,"열이많아서 기모없는 맨투맨만 입는데 기모버전 기본버전 선택할수있고 가격도 저렴해서 넘 좋아요
옷도 가격대비 퀄리티 너무 좋고 자수레터링이라
세탁도 편하게 할수있겠어요^^"
AduG5aOE,상위 25%,24.11.26,곤색,free,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,53kg,상의 66,왠지 잘 맞을 것 같아서 네이비랑 그레이색상 두가지 샀는데 둘다 핏도 예쁘고 길이도 적당하고 완전 만족해요!!! 잘 입을 것 같아요~~
yk46***,상위 30%,24.11.25,곤색 (기모ver),free,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,70kg,상의 77,재질도 완전 부드럽고 기모도 적당해서 안답답해요 핏도 편해서 다른색 더 구매하러 갑니다 데일리로 완전 강추해요 안에 이너입어도 편합니다
밍두만두,상위 30%,24.11.20,곤색,free,정사이즈예요,아주 만족해요,화면과 비슷해요,172cm,63kg,상의 55,받았을 때는 잉? 생각보다 작은가? 싶었는데 셔츠입고 입어도 불편하지 않을 만큼 품이 넉넉하네용 그리고 색감이 진짜 예뻐요 딱 네이비라서 코디하기 넘 좋네여 넘 예뻐요
TIYhDgsl,,24.11.13,곤색 (기모ver),free,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,60kg,상의 55,"기모라 무거울 줄 알았는데 생각보다 옷도 가볍고 엄청 두껍지 않아서 아우터 안에 입기 딱 좋을 것 같아요ㅎㅎ
길이도 엉덩이 중간쯤 와서 좋네요"
XFS6SyYt,상위 25%,24.11.12,곤색,free,생각보다 커요,보통이에요,화면과 비슷해요,165cm,73kg,상의 66,품이 넉넉해서 안에 편하게 입을수있지만 얇아서 추운날에는 단독으로 입으면 추을거 같아요 네이비색이라 흰티에 묻어나는게 좀 있어서 그거말곤 괜찮아요
MzsiqMjP,상위 10%,24.11.06,오트밀 (기모ver),free,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,53kg,상의 55,엄청 두껍진 않지만 따땃하고 그만큼 가볍게 휘뚜루마뚜로 입기 좋아요!! 가방 같은 데에 마찰되면 보풀이 많이 일어나는 편인 것 같긴 한데 가격 대비 너무 괜찮다고 생각합니다!
0iUbEA8o,상위 25%,24.11.06,곤색,free,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,58kg,상의 55,후기보니까 기모로해도 얇다길래 기모아닌거 샀다가 너무얇아서 후회하면 어쩌나했는데 저는 만족이용 일하는곳이 실내라 너무두껍지 않았음했는데 12월까지도 근무복으로 편하게 입을듯요 ㅎㅎ
leee******,상위 10%,24.11.03,오트밀,free,생각보다 커요,아주 만족해요,화면과 비슷해요,161cm,55kg,상의 55,"학교 다닐 때 셔츠 위에 입으려고 샀는데 너무 이뻐요!! 
소재는 엄청 두껍고 그런 건 아니라 지금 계절에 입기 좋아요
사이즈는 오버핏으로 엉덩이 덮는 길이감이에요"
RBTyAToA,,24.11.01,오트밀 (기모ver),free,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,67kg,상의 66,색감도 예쁘고 얇은 기모가 들어있어서 더 보들보들하게 느껴졌어요!! 금방 또 추워진다는데 안에 이너티 입고도 오래오래 따뜻하게 입을 수 있을 것 같습니당🥰
Q5eRwKVG,,24.10.29,오트밀,free,정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,60kg,상의 66,속 쭈리는 조금 거친 느낌이지만 따갖거나 그렇진 않구요 받자마자 세탁 건조 했더니 사이즈가 조오금 줄어들긴했어요 그래도 가격대비 목도 시보리들도 짱짱하고 괜찮네요!
rgSCeau5,,24.10.28,곤색 (기모ver),free,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,62kg,상의 55,"퀄리티도 너무 좋고 입었을때 너무 편해서 좋아요!!!
입었을때 길이가 엉덩이를 중간정도 가려줘서 기장감도 너무 좋고 다른 색상들도 추기 주문해서 입어야겠어요!!"
